STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,Count_
17,031,720500,2,170317205002,1
17,031,824006,2,170318240062,2
17,031,842600,1,170318426001,1
17,031,760802,1,170317608021,2
17,031,080201,1,170310802011,2
17,031,080202,2,170310802022,2
17,031,160502,2,170311605022,1
17,031,220902,2,170312209022,1
17,031,803016,1,170318030161,1
17,113,005101,1,171130051011,1
17,097,864518,2,170978645182,2
17,097,864904,1,170978649041,3
17,097,864308,2,170978643082,1
17,097,863604,1,170978636041,3
17,097,864517,1,170978645171,6
17,097,864519,2,170978645192,2
17,097,863004,3,170978630043,1
17,097,864518,4,170978645184,4
17,097,864517,2,170978645172,1
17,097,864410,3,170978644103,1
17,097,863702,2,170978637022,2
17,097,864105,2,170978641052,1
17,097,864602,1,170978646021,1
17,097,863400,2,170978634002,5
17,097,863300,2,170978633002,3
17,097,864307,1,170978643071,2
17,097,865400,3,170978654003,1
17,097,865502,2,170978655022,9
17,097,865501,2,170978655012,2
17,097,865600,2,170978656002,3
17,097,864303,3,170978643033,1
17,097,861603,2,170978616032,1
17,097,864205,2,170978642052,1
17,097,864204,3,170978642043,1
17,097,865400,1,170978654001,1
17,097,865600,3,170978656003,1
17,097,866200,3,170978662003,2
17,097,864513,2,170978645132,1
17,097,864601,1,170978646011,1
17,097,861505,1,170978615051,2
17,097,863601,2,170978636012,1
17,097,864412,1,170978644121,2
17,097,865700,3,170978657003,3
17,097,865700,2,170978657002,2
17,097,865200,4,170978652004,2
17,097,865801,2,170978658012,1
17,097,865802,1,170978658021,2
17,097,863603,1,170978636031,2
17,097,861504,4,170978615044,2
17,097,865300,1,170978653001,3
17,097,865502,1,170978655021,2
17,097,865600,4,170978656004,1
17,097,863903,3,170978639033,2
17,097,864402,1,170978644021,2
17,097,864403,1,170978644031,1
17,097,864403,2,170978644032,5
17,097,865801,1,170978658011,1
17,097,864101,3,170978641013,3
17,097,866000,2,170978660002,1
17,097,863500,3,170978635003,1
17,097,863400,3,170978634003,2
17,097,863500,1,170978635001,3
17,097,864305,1,170978643051,2
17,097,864408,3,170978644083,1
17,097,864802,1,170978648021,6
17,097,864801,1,170978648011,2
17,097,864903,1,170978649031,3
17,097,864801,3,170978648013,2
17,097,864801,2,170978648012,1
17,097,864411,1,170978644111,2
17,097,864521,1,170978645211,1
17,097,864101,1,170978641011,3
17,097,864511,1,170978645111,3
17,097,860805,1,170978608051,2
17,097,861010,3,170978610103,1
17,097,861105,2,170978611052,1
17,097,863701,1,170978637011,2
17,097,863801,1,170978638011,2
17,097,863904,1,170978639041,3
17,097,863904,2,170978639042,1
17,097,864522,2,170978645222,6
17,097,863903,1,170978639031,1
17,097,864512,2,170978645122,1
17,097,864901,1,170978649011,2
17,097,864700,3,170978647003,1
17,097,864700,1,170978647001,3
17,097,864700,2,170978647002,3
17,097,864407,1,170978644071,1
17,097,864514,1,170978645141,1
17,097,864520,1,170978645201,1
17,097,864601,2,170978646012,6
17,097,864516,3,170978645163,1
17,097,866200,1,170978662001,9
17,097,860809,2,170978608092,2
17,097,860904,1,170978609041,2
17,097,864511,2,170978645112,1
12,009,068602,2,120090686022,1
12,031,011901,5,120310119015,2
12,081,000403,1,120810004031,2
12,081,000504,1,120810005041,1
12,081,000504,2,120810005042,1
12,081,000803,2,120810008032,1
12,081,001105,3,120810011053,1
12,081,001104,3,120810011043,1
12,081,000810,2,120810008102,1
12,081,001202,3,120810012023,1
12,071,050305,1,120710503051,1
12,081,001800,4,120810018004,2
12,081,001909,1,120810019091,1
12,081,001910,1,120810019101,1
12,071,010502,2,120710105022,1
12,071,010801,3,120710108013,1
12,071,050307,1,120710503071,6
12,071,000301,1,120710003011,1
12,071,010411,2,120710104112,1
12,071,001703,3,120710017033,1
12,071,001705,1,120710017051,1
12,081,000406,2,120810004062,1
12,081,002008,3,120810020083,1
12,087,971001,2,120879710012,1
12,081,002003,1,120810020031,1
12,081,002013,3,120810020133,2
12,081,002008,2,120810020082,1
12,081,002017,1,120810020171,1
12,071,010201,4,120710102014,1
12,081,001601,3,120810016013,1
12,081,002016,1,120810020161,5
12,081,002015,1,120810020151,1
12,071,040115,3,120710401153,1
12,011,070210,1,120110702101,1
12,011,070211,2,120110702112,3
12,011,070321,1,120110703211,1
12,011,030202,1,120110302021,1
12,011,100201,1,120111002011,1
12,011,040205,3,120110402053,1
12,011,041802,1,120110418021,4
12,011,010601,3,120110106013,2
12,011,010612,2,120110106122,1
12,011,010902,1,120110109021,1
12,011,010902,2,120110109022,1
12,011,010901,2,120110109012,1
12,011,011000,1,120110110001,2
12,011,020302,1,120110203021,2
12,011,020302,2,120110203022,1
12,011,020312,2,120110203122,1
12,011,020411,4,120110204114,1
12,011,010308,2,120110103082,2
12,011,010607,3,120110106073,1
12,011,010611,1,120110106111,2
12,011,020101,4,120110201014,1
12,011,020205,2,120110202052,1
12,011,020317,2,120110203172,1
12,011,020318,2,120110203182,4
12,011,020409,1,120110204091,1
12,011,030703,1,120110307031,2
12,011,031102,2,120110311022,3
12,011,031202,1,120110312021,5
12,011,031202,2,120110312022,4
12,011,031204,2,120110312042,1
12,011,031205,1,120110312051,2
12,011,040503,1,120110405031,2
12,011,040504,1,120110405041,1
12,011,040601,2,120110406012,5
12,011,040602,2,120110406022,2
12,011,043301,2,120110433012,3
12,011,090200,1,120110902001,2
12,011,051001,2,120110510012,3
12,011,051002,2,120110510022,1
12,011,060501,3,120110605013,3
12,011,060501,5,120110605015,1
12,011,070208,1,120110702081,4
12,011,070209,1,120110702091,2
12,011,070209,2,120110702092,2
12,011,070304,2,120110703042,2
12,011,070304,3,120110703043,2
12,011,010305,3,120110103053,1
12,011,020204,1,120110202041,1
12,011,110331,5,120111103315,3
12,011,042600,3,120110426003,1
12,011,042600,1,120110426001,2
12,011,090502,2,120110905022,1
12,011,040801,1,120110408011,1
12,011,070404,2,120110704042,1
12,011,020320,2,120110203202,1
12,011,020321,1,120110203211,1
12,011,060111,1,120110601111,1
12,011,050900,3,120110509003,1
12,011,100101,1,120111001011,1
12,011,090700,2,120110907002,1
12,011,090900,1,120110909001,2
12,011,090900,2,120110909002,1
12,011,041700,3,120110417003,2
12,011,042400,1,120110424001,3
12,011,100103,1,120111001031,1
12,011,090900,4,120110909004,1
12,011,091000,3,120110910003,2
12,011,091100,2,120110911002,1
12,011,091100,3,120110911003,1
12,011,060605,2,120110606052,9
12,011,010601,1,120110106011,2
12,011,060122,1,120110601221,2
12,011,110307,3,120111103073,1
12,011,110321,1,120111103211,4
12,011,110322,1,120111103221,3
12,011,070316,2,120110703162,1
12,011,030902,2,120110309022,3
12,011,050204,2,120110502042,1
12,011,070207,2,120110702072,1
12,011,040300,1,120110403001,3
12,011,110307,2,120111103072,1
12,011,110307,1,120111103071,2
12,011,041900,2,120110419002,5
12,011,042000,1,120110420001,3
12,011,042100,1,120110421001,1
12,011,042100,2,120110421002,3
12,011,042500,1,120110425001,3
12,011,070315,1,120110703151,1
12,011,070205,1,120110702051,3
12,011,070314,1,120110703141,1
12,011,080402,1,120110804021,1
12,011,091300,2,120110913002,1
12,011,092000,2,120110920002,1
12,011,070405,2,120110704052,3
12,011,110100,1,120111101001,1
12,011,070501,1,120110705011,3
12,011,110319,1,120111103191,2
12,011,110312,2,120111103122,1
12,011,110312,3,120111103123,1
12,011,060120,1,120110601201,1
12,011,060111,2,120110601112,1
12,011,070405,1,120110704051,1
12,011,070311,1,120110703111,2
12,011,060504,2,120110605042,1
12,011,060503,2,120110605032,1
12,011,090502,3,120110905023,2
12,011,010304,1,120110103041,1
12,011,070315,3,120110703153,1
12,011,070316,4,120110703164,1
12,011,070317,1,120110703171,7
12,011,070318,1,120110703181,10
12,011,070318,2,120110703182,5
12,011,080103,1,120110801031,1
12,011,110302,2,120111103022,1
12,011,110330,1,120111103301,2
12,011,110332,1,120111103321,1
12,011,110333,1,120111103331,2
12,011,110333,2,120111103332,1
12,011,110336,2,120111103362,1
12,011,110343,1,120111103431,1
12,011,110343,3,120111103433,1
12,011,110331,1,120111103311,1
12,011,020318,1,120110203181,4
12,011,110302,1,120111103021,2
12,011,060119,1,120110601191,1
12,011,070316,1,120110703161,2
12,011,090200,2,120110902002,2
12,011,060503,3,120110605033,1
12,011,061001,1,120110610011,1
12,011,010605,1,120110106051,3
12,011,070312,1,120110703121,1
12,011,020311,1,120110203111,1
12,011,040502,1,120110405021,2
12,011,010800,1,120110108001,1
12,011,030100,1,120110301001,2
12,011,030100,2,120110301002,3
12,011,030100,4,120110301004,1
12,011,070207,1,120110702071,1
12,011,041600,1,120110416001,2
12,011,010502,1,120110105021,1
12,011,070404,1,120110704041,1
12,011,070502,1,120110705021,4
12,011,030302,2,120110303022,1
12,011,010102,2,120110101022,1
12,011,070322,3,120110703223,1
12,011,070319,1,120110703191,2
12,011,070319,2,120110703192,4
12,011,090101,1,120110901011,5
12,011,090101,2,120110901012,1
12,011,090101,3,120110901013,3
12,011,090101,4,120110901014,1
12,011,090102,1,120110901021,9
12,011,090102,2,120110901022,1
12,011,091702,2,120110917022,1
12,011,110309,4,120111103094,1
12,011,110311,2,120111103112,1
12,011,110321,2,120111103212,2
12,011,110336,3,120111103363,1
12,011,010103,3,120110101033,1
12,011,090602,5,120110906025,1
12,011,020211,1,120110202111,1
12,011,043301,1,120110433011,2
12,011,050501,1,120110505011,1
12,011,080406,1,120110804061,2
12,011,031203,1,120110312031,1
12,011,040401,1,120110404011,2
12,011,040402,1,120110404021,2
12,011,040702,2,120110407022,1
12,011,040702,3,120110407023,1
12,011,040701,1,120110407011,4
12,011,042302,2,120110423022,1
12,011,070208,3,120110702083,2
12,011,010503,1,120110105031,2
12,011,010503,2,120110105032,13
12,011,010504,1,120110105041,4
12,011,010504,2,120110105042,3
12,011,010601,2,120110106012,4
12,011,070402,1,120110704021,1
12,011,020319,2,120110203192,1
12,011,060121,1,120110601211,3
12,011,110303,1,120111103031,1
12,011,070306,2,120110703062,4
12,011,070306,1,120110703061,1
12,011,110309,1,120111103091,1
12,011,050702,2,120110507022,1
12,011,040902,1,120110409021,2
12,011,090401,2,120110904012,1
12,011,092000,3,120110920003,9
12,011,070313,1,120110703131,1
12,011,070313,3,120110703133,3
12,011,070313,4,120110703134,1
12,011,090200,4,120110902004,2
12,011,090301,1,120110903011,1
12,011,090302,6,120110903026,1
12,011,090502,4,120110905024,1
12,011,091901,3,120110919013,2
12,011,100101,2,120111001012,1
12,011,100101,3,120111001013,1
12,011,100105,1,120111001051,4
12,011,110324,2,120111103242,1
12,011,110324,4,120111103244,10
12,011,110325,1,120111103251,1
12,011,010901,1,120110109011,4
12,011,020318,3,120110203183,1
12,011,051002,1,120110510021,1
12,011,060124,1,120110601241,1
12,011,091500,3,120110915003,1
12,011,020207,2,120110202072,2
12,011,020409,3,120110204093,2
12,011,030702,1,120110307021,1
12,011,030802,1,120110308021,1
12,011,030903,1,120110309031,1
12,011,040101,1,120110401011,1
12,011,040102,1,120110401021,4
12,011,040102,2,120110401022,2
12,011,040203,1,120110402031,3
12,011,040204,1,120110402041,5
12,011,041801,1,120110418011,2
12,011,041802,2,120110418022,1
12,011,041802,3,120110418023,1
12,011,041900,3,120110419003,4
12,011,041900,1,120110419001,1
12,011,070501,2,120110705012,2
12,011,070501,3,120110705013,1
12,011,070601,2,120110706012,3
12,011,070602,1,120110706021,1
12,011,070602,2,120110706022,4
12,011,080101,1,120110801011,1
12,011,090802,1,120110908021,2
12,011,100202,2,120111002022,1
12,011,110325,4,120111103254,1
12,011,110328,1,120111103281,1
12,011,110327,1,120111103271,4
12,011,110340,2,120111103402,2
12,011,110342,1,120111103421,3
12,011,110342,2,120111103422,1
12,011,031002,1,120110310021,1
12,011,040601,1,120110406011,5
12,011,040602,1,120110406021,3
12,011,060126,1,120110601261,4
12,011,060801,1,120110608011,1
12,011,070313,2,120110703132,4
12,011,030904,2,120110309042,1
12,011,030904,3,120110309043,1
12,011,040205,2,120110402052,1
12,011,040206,2,120110402062,2
12,011,040300,2,120110403002,1
12,011,040402,2,120110404022,1
12,011,042000,2,120110420002,4
12,011,042000,3,120110420003,3
12,011,042200,1,120110422001,12
12,011,042500,2,120110425002,9
12,011,042600,4,120110426004,3
12,011,050402,1,120110504021,2
12,011,050402,2,120110504022,1
12,011,050601,1,120110506011,1
12,011,050601,3,120110506013,1
12,011,060119,2,120110601192,1
12,011,060120,4,120110601204,1
12,011,060121,3,120110601213,4
12,011,060603,2,120110606032,1
12,011,060606,1,120110606061,2
12,011,060607,1,120110606071,1
12,011,060607,2,120110606072,2
12,011,060900,2,120110609002,1
12,011,070305,3,120110703053,1
12,011,070306,3,120110703063,9
12,011,040504,3,120110405043,1
12,011,070320,5,120110703205,3
12,011,040602,4,120110406024,2
12,011,041801,2,120110418012,1
12,011,042301,1,120110423011,11
12,011,060306,1,120110603061,1
12,011,060608,1,120110606081,2
12,011,080403,2,120110804032,1
12,011,060122,2,120110601222,1
12,011,061002,1,120110610021,21
12,011,061002,4,120110610024,1
12,011,070312,2,120110703122,3
12,011,010605,3,120110106053,2
12,086,007701,4,120860077014,1
12,086,004701,3,120860047013,2
12,086,006602,1,120860066021,6
12,086,006102,3,120860061023,3
12,086,006001,1,120860060011,2
12,086,004602,3,120860046023,5
12,086,004304,2,120860043042,4
12,086,004304,3,120860043043,5
12,086,004304,1,120860043041,1
12,086,004102,2,120860041022,7
12,086,004106,1,120860041061,20
12,086,004103,1,120860041031,3
12,086,004000,2,120860040002,6
12,086,004000,4,120860040004,6
12,086,004000,5,120860040005,1
12,086,000129,3,120860001293,4
12,086,000120,2,120860001202,6
12,086,000120,1,120860001201,1
12,086,004205,1,120860042051,4
12,086,004206,3,120860042063,2
12,086,006702,6,120860067026,1
12,086,006702,7,120860067027,1
12,086,006713,2,120860067132,6
12,086,008102,1,120860081021,4
12,086,004105,1,120860041051,5
12,086,003919,1,120860039191,5
12,086,000607,3,120860006073,1
12,086,009006,4,120860090064,2
12,086,004702,5,120860047025,1
12,086,008907,2,120860089072,1
12,086,009027,1,120860090271,1
12,086,016300,1,120860163001,2
12,086,016400,2,120860164002,1
12,086,015300,1,120860153001,1
12,086,009010,2,120860090102,3
12,086,009034,2,120860090342,1
12,086,018700,2,120860187002,1
12,086,011102,4,120860111024,2
12,086,014600,3,120860146003,1
12,086,000133,4,120860001334,3
12,086,000122,4,120860001224,1
12,086,000119,2,120860001192,5
12,086,000113,5,120860001135,2
12,086,006203,1,120860062031,4
12,086,007501,1,120860075011,5
12,086,007501,3,120860075013,3
12,086,015700,1,120860157001,1
12,086,016300,2,120860163002,1
12,086,004701,5,120860047015,3
12,086,005901,2,120860059012,4
12,086,006102,5,120860061025,1
12,086,008804,4,120860088044,1
12,086,006001,5,120860060015,1
12,086,006102,1,120860061021,4
12,086,008902,2,120860089022,1
12,086,003602,2,120860036022,2
12,086,005600,1,120860056001,1
12,086,006702,1,120860067021,7
12,086,004000,3,120860040003,1
12,086,004000,1,120860040001,2
12,086,003919,2,120860039192,3
12,086,003914,3,120860039143,2
12,086,003906,1,120860039061,7
12,086,003915,1,120860039151,3
12,086,003916,1,120860039161,2
12,086,003804,3,120860038043,6
12,086,003804,4,120860038044,1
12,086,003804,2,120860038042,3
12,086,003921,1,120860039211,5
12,086,003914,1,120860039141,5
12,086,003921,2,120860039212,3
12,086,011800,1,120860118001,1
12,086,011700,3,120860117003,1
12,086,003803,1,120860038031,1
12,086,003803,2,120860038032,1
12,086,003803,3,120860038033,5
12,086,000130,2,120860001302,3
12,086,014200,2,120860142002,1
12,086,002300,3,120860023003,1
12,086,012400,1,120860124001,2
12,086,012300,2,120860123002,2
12,086,012100,4,120860121004,1
12,086,010612,2,120860106122,1
12,086,004607,1,120860046071,1
12,086,007902,3,120860079023,2
12,086,007901,2,120860079012,6
12,086,007300,3,120860073003,4
12,086,006802,2,120860068022,7
12,086,004500,3,120860045003,3
12,086,004500,1,120860045001,1
12,103,026300,4,121030263004,1
12,086,006101,3,120860061013,3
12,086,007001,1,120860070011,6
12,086,007606,2,120860076062,1
12,086,008602,3,120860086023,2
12,086,007400,1,120860074001,2
12,086,007400,5,120860074005,1
12,086,007400,3,120860074003,2
12,086,007400,2,120860074002,3
12,086,007300,4,120860073004,4
12,086,007300,1,120860073001,4
12,086,007300,2,120860073002,8
12,086,007200,1,120860072001,1
12,086,007101,1,120860071011,1
12,086,007104,2,120860071042,3
12,086,003804,1,120860038041,9
12,086,003803,4,120860038034,2
12,086,003801,2,120860038012,1
12,086,002703,6,120860027036,3
12,086,002706,2,120860027062,1
12,086,002600,1,120860026001,5
12,086,002202,5,120860022025,1
12,086,000125,2,120860001252,1
12,086,000118,1,120860001181,8
12,086,000107,1,120860001071,3
12,086,000130,4,120860001304,1
12,086,000115,1,120860001151,1
12,086,000113,1,120860001131,2
12,086,009703,1,120860097031,2
12,086,004102,3,120860041023,6
12,086,004203,1,120860042031,7
12,086,004301,1,120860043011,6
12,086,004301,2,120860043012,1
12,086,004301,3,120860043013,2
12,086,004406,1,120860044061,7
12,086,003915,3,120860039153,3
12,086,004102,1,120860041021,3
12,086,002705,3,120860027053,6
12,086,004205,2,120860042052,1
12,086,020000,5,120860200005,1
12,086,019000,3,120860190003,1
12,086,018400,1,120860184001,1
12,086,019600,1,120860196001,1
12,086,011500,6,120860115006,1
12,086,019500,1,120860195001,1
12,086,019700,1,120860197001,2
12,086,011009,2,120860110092,1
12,086,006711,1,120860067111,5
12,086,000130,1,120860001301,6
12,086,000129,2,120860001292,4
12,086,006711,2,120860067112,1
12,086,002706,3,120860027063,1
12,086,003918,1,120860039181,1
12,086,008405,1,120860084051,2
12,086,004204,2,120860042042,3
12,086,004105,2,120860041052,4
12,086,007603,1,120860076031,2
12,086,000121,1,120860001211,5
12,086,008207,2,120860082072,3
12,086,008209,1,120860082091,1
12,086,003801,4,120860038014,5
12,086,000115,3,120860001153,7
12,086,004607,2,120860046072,1
12,086,004602,1,120860046021,2
12,086,004206,1,120860042061,3
12,086,004000,6,120860040006,1
12,086,009704,1,120860097041,5
12,086,007801,1,120860078011,7
12,057,011901,1,120570119011,1
12,057,011417,2,120570114172,1
12,057,011410,3,120570114103,2
12,057,013319,1,120570133191,2
12,057,013703,1,120570137031,1
12,057,006400,4,120570064004,2
12,057,011107,3,120570111073,2
12,057,011514,3,120570115143,1
12,086,003601,1,120860036011,3
12,086,004701,2,120860047012,1
12,086,004703,1,120860047031,1
12,086,007104,1,120860071041,3
12,086,007002,3,120860070023,1
12,086,006900,3,120860069003,1
12,086,006801,1,120860068011,10
12,086,006601,1,120860066011,1
12,086,006601,5,120860066015,1
12,086,002201,1,120860022011,3
12,086,002100,3,120860021003,3
12,086,002100,2,120860021002,1
12,086,002100,1,120860021001,5
12,086,002003,2,120860020032,2
12,086,000115,2,120860001152,3
12,086,000113,2,120860001132,2
12,086,001104,2,120860011042,1
12,086,001104,4,120860011044,1
12,086,001104,1,120860011041,1
12,086,003801,1,120860038011,4
12,086,000107,2,120860001072,3
12,086,000130,3,120860001303,1
12,086,010614,3,120860106143,1
12,086,001204,4,120860012044,4
12,086,003918,2,120860039182,4
12,086,003916,2,120860039162,1
12,086,002703,8,120860027038,4
12,086,003915,2,120860039152,1
12,086,006709,1,120860067091,8
12,086,002502,3,120860025023,2
12,086,003917,3,120860039173,1
12,086,011001,2,120860110012,1
12,086,000113,3,120860001133,2
12,086,000113,4,120860001134,1
12,086,019800,4,120860198004,1
12,086,000302,1,120860003021,1
12,086,008102,3,120860081023,1
12,086,009038,1,120860090381,1
12,086,009043,4,120860090434,2
12,086,009901,2,120860099012,1
12,086,000308,2,120860003082,1
12,086,001205,1,120860012051,1
12,086,000708,3,120860007083,1
12,103,020105,3,121030201053,2
12,086,005802,5,120860058025,2
12,086,005801,1,120860058011,2
12,086,006403,2,120860064032,1
12,086,006102,4,120860061024,1
12,086,001103,2,120860011032,1
12,086,001103,1,120860011031,1
12,086,001102,2,120860011022,1
12,086,001102,1,120860011021,1
12,086,001006,1,120860010061,1
12,086,008207,1,120860082071,4
12,086,008000,4,120860080004,8
12,086,000213,2,120860002132,1
12,086,002703,4,120860027034,5
12,086,002703,1,120860027031,1
12,086,002703,9,120860027039,3
12,086,003801,5,120860038015,3
12,086,002705,1,120860027051,1
12,086,002705,2,120860027052,2
12,086,005102,2,120860051022,1
12,086,003702,6,120860037026,3
12,086,003704,1,120860037041,1
12,086,006702,5,120860067025,2
12,086,019300,4,120860193004,1
12,086,008409,3,120860084093,4
12,086,018000,1,120860180001,2
12,086,004605,2,120860046052,3
12,086,004106,2,120860041062,13
12,086,001104,3,120860011043,3
12,086,008901,3,120860089013,1
12,086,006900,2,120860069002,1
12,086,007704,2,120860077042,9
12,086,008305,3,120860083053,1
12,086,008101,3,120860081013,2
12,103,025012,2,121030250122,4
12,103,026817,3,121030268173,1
12,103,026820,3,121030268203,2
12,103,025014,3,121030250143,1
12,086,005410,2,120860054102,1
12,086,000605,2,120860006052,1
12,086,009706,2,120860097062,2
12,086,000140,1,120860001401,2
12,086,000133,1,120860001331,6
12,086,000134,1,120860001341,5
12,086,009704,2,120860097042,8
12,086,000131,1,120860001311,3
12,086,003702,4,120860037024,1
12,086,003702,1,120860037021,1
12,086,003705,1,120860037051,2
12,086,003707,1,120860037071,1
12,086,003922,2,120860039222,1
12,086,004205,3,120860042053,3
12,086,004102,4,120860041024,6
12,086,004203,2,120860042032,3
12,086,004406,3,120860044063,1
12,086,004403,4,120860044034,1
12,086,004608,1,120860046081,2
12,086,003906,2,120860039062,22
12,086,007702,1,120860077021,4
12,086,003801,3,120860038013,2
12,103,026910,2,121030269102,1
12,103,026904,2,121030269042,1
12,103,026908,4,121030269084,1
12,103,027310,4,121030273104,2
12,103,027316,3,121030273163,1
12,103,027326,1,121030273261,1
12,103,021500,3,121030215003,1
12,103,025405,3,121030254053,2
12,086,007702,4,120860077024,2
12,086,006302,4,120860063024,1
12,086,009503,4,120860095034,2
12,086,009311,1,120860093111,1
12,086,000120,3,120860001203,4
12,086,000122,3,120860001223,3
12,086,005704,1,120860057041,1
12,086,006201,2,120860062012,1
12,086,007605,2,120860076052,1
12,086,007605,3,120860076053,1
12,086,006206,3,120860062063,4
12,086,006206,2,120860062062,3
12,086,006205,5,120860062055,1
12,086,003702,8,120860037028,1
12,086,006702,8,120860067028,1
12,057,013922,1,120570139221,1
12,103,025700,2,121030257002,1
12,103,025700,1,121030257001,1
12,103,025411,1,121030254111,1
12,103,027106,2,121030271062,1
12,103,027204,3,121030272043,1
12,086,014500,1,120860145001,1
12,086,008901,4,120860089014,1
12,086,007606,1,120860076061,1
12,086,015400,2,120860154002,1
12,086,005502,2,120860055022,2
12,086,011403,1,120860114031,1
12,086,011201,4,120860112014,2
12,086,010300,4,120860103004,2
12,086,011005,2,120860110052,1
12,086,008806,1,120860088061,1
12,086,008702,3,120860087023,1
12,086,008602,1,120860086021,2
12,086,008601,1,120860086011,1
12,086,008501,1,120860085011,2
12,086,008501,5,120860085015,1
12,086,008415,3,120860084153,6
12,086,008415,2,120860084152,1
12,086,000121,2,120860001212,1
12,086,014000,1,120860140001,1
12,086,006102,6,120860061026,4
12,086,006102,2,120860061022,4
12,086,007400,4,120860074004,3
12,086,007503,1,120860075031,1
12,086,007705,1,120860077051,5
12,086,007805,1,120860078051,1
12,086,008407,3,120860084073,1
12,086,008407,4,120860084074,2
12,086,008502,2,120860085022,2
12,086,007001,5,120860070015,2
12,086,006801,2,120860068012,4
12,057,005900,4,120570059004,2
12,057,011005,2,120570110052,1
12,057,005900,1,120570059001,4
12,103,027000,3,121030270003,1
12,103,021500,1,121030215001,1
12,103,024005,2,121030240052,2
12,103,024004,1,121030240041,4
12,103,021900,4,121030219004,1
12,103,027208,4,121030272084,1
12,103,027310,3,121030273103,2
12,103,026002,3,121030260023,1
12,086,008501,2,120860085012,1
12,086,007701,1,120860077011,1
12,086,006002,2,120860060022,2
12,086,005901,3,120860059013,1
12,086,007702,3,120860077023,1
12,086,008415,1,120860084151,2
12,086,008414,4,120860084144,2
12,086,008414,3,120860084143,2
12,086,008414,2,120860084142,2
12,086,008414,1,120860084141,1
12,086,008416,2,120860084162,1
12,086,008410,3,120860084103,1
12,086,008409,4,120860084094,3
12,086,008405,2,120860084052,2
12,086,000305,1,120860003051,1
12,086,000119,3,120860001193,3
12,086,000123,4,120860001234,1
12,086,009600,3,120860096003,2
12,086,016400,1,120860164001,2
12,086,015200,1,120860152001,2
12,086,015300,2,120860153002,2
12,086,017900,3,120860179003,1
12,086,006802,1,120860068021,2
12,086,006705,2,120860067052,1
12,057,003900,1,120570039001,1
12,057,004600,1,120570046001,1
12,057,011103,1,120570111031,1
12,086,017200,1,120860172001,2
12,086,017200,2,120860172002,1
12,086,015800,2,120860158002,1
12,086,017400,3,120860174003,1
12,086,017400,1,120860174001,1
12,086,016800,1,120860168001,1
12,086,010300,3,120860103003,1
12,086,008205,2,120860082052,2
12,086,008000,1,120860080001,7
12,086,008000,5,120860080005,4
12,086,007902,1,120860079021,6
12,086,007902,2,120860079022,2
12,086,007901,1,120860079011,10
12,086,000219,1,120860002191,1
12,086,000213,1,120860002131,4
12,086,000202,1,120860002021,1
12,086,008000,3,120860080003,15
12,086,009804,1,120860098041,1
12,086,009706,1,120860097061,3
12,086,006706,2,120860067062,6
12,086,006706,3,120860067063,5
12,086,006707,2,120860067072,7
12,086,006707,1,120860067071,11
12,086,007103,2,120860071032,1
12,086,007103,1,120860071031,2
12,086,006205,2,120860062052,1
12,086,007807,2,120860078072,7
12,086,007805,2,120860078052,1
12,086,008405,7,120860084057,1
12,086,008407,2,120860084072,1
12,057,011504,2,120570115042,1
12,103,026811,2,121030268112,3
12,103,020108,2,121030201082,1
12,103,020107,2,121030201072,1
12,103,027324,2,121030273242,1
12,103,027324,3,121030273243,2
12,086,017800,1,120860178001,1
12,086,011600,1,120860116001,2
12,086,011900,1,120860119001,2
12,086,012200,3,120860122003,1
12,086,019100,2,120860191002,1
12,086,018900,2,120860189002,4
12,086,006101,4,120860061014,2
12,086,006101,2,120860061012,6
12,086,007901,3,120860079013,3
12,086,007806,3,120860078063,6
12,086,007806,2,120860078062,1
12,086,007806,1,120860078061,9
12,086,007604,3,120860076043,1
12,086,007604,2,120860076042,4
12,086,007604,1,120860076041,2
12,086,007603,2,120860076032,1
12,086,007606,3,120860076063,2
12,086,007601,1,120860076011,1
12,086,980400,1,120869804001,1
12,086,007804,1,120860078041,4
12,086,007807,1,120860078071,2
12,086,006702,2,120860067022,2
12,086,006706,1,120860067061,1
12,086,006802,3,120860068023,5
12,086,006713,1,120860067131,5
12,086,009808,1,120860098081,1
12,086,000124,2,120860001242,1
12,086,001206,3,120860012063,1
12,086,001206,4,120860012064,3
12,086,008305,4,120860083054,3
12,086,007807,3,120860078073,5
12,086,007805,3,120860078053,1
12,086,008405,5,120860084055,5
12,086,008407,1,120860084071,1
12,086,008101,2,120860081012,3
12,086,008101,1,120860081011,1
12,103,028200,1,121030282001,1
12,103,024302,3,121030243023,1
12,103,024406,3,121030244063,1
12,103,024409,1,121030244091,1
12,103,024412,1,121030244121,2
12,103,027502,3,121030275023,3
12,086,015500,2,120860155002,1
12,086,014700,2,120860147002,1
12,086,009035,2,120860090352,5
12,086,007702,2,120860077022,1
12,086,007606,4,120860076064,2
12,086,008803,3,120860088033,2
12,086,006705,3,120860067053,3
12,086,006714,1,120860067141,6
12,086,006707,3,120860067073,7
12,086,003703,1,120860037031,12
12,086,000123,1,120860001231,6
12,086,000126,1,120860001261,4
12,086,008205,3,120860082053,3
12,086,008206,2,120860082062,1
12,086,008206,1,120860082061,1
12,086,003912,1,120860039121,2
12,086,009043,1,120860090431,1
12,086,009036,1,120860090361,1
12,086,009036,2,120860090362,1
